Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
DRH37,2611.28940697435,OUT046
FDR10,2560.497900836509,OUT018
NCD06,1091.8372046683687,OUT027
FDI53,2547.045655547377,OUT046
FDG16,3666.777770750879,OUT035
DRB25,1653.7805660470008,OUT046
FDY09,2899.901118104936,OUT046
FDX48,2514.3548874777152,OUT045
FDC03,512.0116594287579,OUT010
FDT47,1534.863270786208,OUT035
FDW44,4278.331824564087,OUT027
FDT24,1206.1321834553441,OUT017
FDT12,572.2120578439406,OUT019
NCS38,1881.3272760692234,OUT035
FDO39,3128.9342178512015,OUT035
FDA13,645.2436210381155,OUT046
FDO48,3822.3984757977296,OUT035
DRJ01,2524.9438430634277,OUT017
FDD53,606.8081233117538,OUT018
NCT05,4065.7348538864644,OUT049
FDQ51,755.2550435154266,OUT045
FDU60,2675.5405765299174,OUT013
FDC59,1073.5601081841166,OUT046
FDP36,793.3927303925915,OUT035
NCM19,1738.7347474963335,OUT017
FDL16,650.7937217497569,OUT035
FDE50,2935.69621944452,OUT018
NCR18,723.7020616205413,OUT013
NCD30,1543.158535811526,OUT035
FDH31,1615.477284762374,OUT013
FDD56,417.75030837842564,OUT019
FDC47,3700.0520767523094,OUT049
FDZ21,1506.415308549926,OUT045
FDM01,1644.0327105079296,OUT049
FDF24,1398.6611229828118,OUT013
FDW23,607.3260951734396,OUT017
FDY52,993.9858163338209,OUT018
DRH37,4257.143139461717,OUT027
DRO47,2933.211340321688,OUT027
FDR25,4143.775499571384,OUT049
FDQ24,5858.572564267698,OUT027
DRJ51,3512.463239277793,OUT018
NCU06,3818.4572835166055,OUT035
NCV18,1341.010458440001,OUT018
NCC06,3001.2899303734057,OUT027
FDZ01,1632.6305313572052,OUT018
FDT14,1984.2861830722277,OUT017
FDD11,572.200594830386,OUT019
FDN09,3900.82457541651,OUT017
NCO18,424.21144491775215,OUT010
FDZ50,3105.3582498681617,OUT045
FDS44,3819.171021380823,OUT013
FDI36,3060.385131190424,OUT045
FDA26,573.276635454996,OUT010
NCY53,1823.418839128202,OUT049
FDF32,3119.8189015509433,OUT049
FDF59,275.14715111607006,OUT010
FDB20,1244.8592987369002,OUT046
DRH11,867.8921912533805,OUT035
FDT03,3050.161756352248,OUT049
NCH06,3842.8634291140743,OUT035
FDR55,3117.245827141444,OUT049
FDI10,2890.305955632734,OUT035
FDZ12,2052.008660179136,OUT045
FDM12,3107.369729364422,OUT049
DRB25,1653.0471334551899,OUT045
NCS41,3098.806826637792,OUT013
NCT53,2541.4611169227724,OUT049
NCD55,702.7866544201097,OUT013
FDY08,2083.5636241698057,OUT049
NCP55,904.8095466580098,OUT049
FDA33,2412.645462825198,OUT013
FDQ33,2469.7015974490428,OUT013
FDE45,4782.74581881418,OUT027
FDT26,2008.7106502825468,OUT013
NCV53,3914.3892886630942,OUT049
FDK60,2820.0841824346535,OUT027
NCJ29,1358.7397545528008,OUT046
FDI15,4161.911536536997,OUT045
FDX21,1716.6417180114559,OUT013
FDV49,571.9780629509273,OUT019
DRO59,1317.7889579411028,OUT046
FDZ14,1990.7775409626906,OUT045
FDP32,3001.2899303734057,OUT027
FDC33,3082.6181870706855,OUT017
FDT14,270.1927268549513,OUT010
NCN54,2008.7800983772822,OUT027
FDR57,4105.971232960988,OUT027
DRK12,633.720139375721,OUT046
FDX52,3095.3614572560723,OUT049
FDX08,425.37271990761445,OUT010
FDP10,242.00369355877658,OUT010
NCP50,1265.3267391048555,OUT045
NCL06,4047.985654154786,OUT013
FDP25,3670.760767684774,OUT013
FDE53,1645.0736299603122,OUT013
FDL27,1078.407942335749,OUT017
FDC35,3520.298821305607,OUT049
DRJ47,415.94456861685495,OUT010
FDD16,1202.716251276159,OUT018
NCN42,2496.40368798254,OUT049
FDC38,3003.0054718185784,OUT027
NCO07,3680.5174500162366,OUT045
FDQ20,638.8876252334711,OUT049
FDI32,1914.4441606539822,OUT046
FDN20,387.5364971204976,OUT010
DRJ51,5858.572564267698,OUT027
FDU08,1542.778827274043,OUT045
DRN37,384.9016636123689,OUT019
FDD05,270.23054064097227,OUT010
FDW15,2513.908729102521,OUT046
FDI52,2034.3563080255028,OUT046
DRM11,4150.0215461861835,OUT049
NCO06,608.8319225823772,OUT045
FDU38,3125.950324309936,OUT049
FDU59,2454.13092692519,OUT018
FDJ10,2063.3680132041445,OUT046
FDM13,2046.878841870277,OUT049
NCJ30,385.2117229764588,OUT019
FDM45,1951.2991893036321,OUT018
FDP36,765.0247574023523,OUT045
NCD30,230.11429608626466,OUT010
FDN48,1468.8698388647492,OUT017
FDY32,2536.141769387515,OUT049
FDU47,2093.30935702239,OUT046
FDF17,556.4756535925819,OUT019
FDP34,2559.5156237603132,OUT017
FDA47,2561.3383586743626,OUT049
DRD27,2826.417856358297,OUT027
FDW38,864.8867599382825,OUT045
FDZ15,277.36444496953595,OUT019
FDZ03,5115.3366673675255,OUT027
NCN19,3109.1573345782786,OUT049
FDG02,3100.561719157643,OUT035
FDS31,3115.8023797875153,OUT035
FDW43,572.2120578439406,OUT019
FDZ47,238.66433992900332,OUT010
FDO57,2583.128617689661,OUT017
NCL07,701.9039197667826,OUT013
NCV42,1721.8704957170542,OUT013
FDP40,1808.2029013766348,OUT017
FDP48,477.41423588500464,OUT019
FDH21,2554.629165732873,OUT017
NCP02,941.2411115377738,OUT049
FDK24,771.5895013657075,OUT049
FDC41,1148.2253570836945,OUT045
FDF08,1345.3788311192577,OUT017
FDO49,790.820702026419,OUT017
FDS56,5859.941507890135,OUT027
FDX46,994.3415538947829,OUT018
FDQ07,3606.193990772981,OUT013
FDC32,226.7045435620539,OUT010
FDT21,572.200594830386,OUT019
FDG58,2502.031250098084,OUT045
FDW14,1355.3295837407031,OUT049
DRA12,3005.6478958986104,OUT027
FDV27,1421.0806261772,OUT013
DRD25,1802.2157616220368,OUT013
DRF48,5107.985717965585,OUT027
FDX24,1448.9049594076655,OUT017
DRJ51,3757.2644535115214,OUT046
FDE45,2989.870815658078,OUT045
FDE14,1636.4425158769636,OUT046
FDG53,2035.2118035772023,OUT045
FDT08,2506.1554524106077,OUT046
DRC27,5858.572564267698,OUT027
FDG20,2883.6687016353467,OUT035
FDC21,1655.5100266969405,OUT046
FDV31,2776.3546803730083,OUT018
FDB58,2104.9031383447596,OUT045
FDV23,2034.0313079299665,OUT046
FDA25,246.77435420782257,OUT019
FDC15,2565.32842650778,OUT046
FDU47,2060.4249798728924,OUT049
FDE23,819.2471290837938,OUT013
FDS08,2862.4778142763175,OUT013
FDW03,2858.986118511242,OUT027
FDJ60,2511.0502471980067,OUT018
FDM34,2024.0725716858237,OUT017
FDW33,1646.038030093445,OUT013
FDZ40,991.8510542568761,OUT013
FDE33,1285.5853583597916,OUT018
NCC06,275.69166594680297,OUT010
FDU11,1987.40938950479,OUT046
FDL44,2626.3596661836104,OUT017
NCZ29,2008.8322738768704,OUT017
FDG28,572.7524695815991,OUT010
FDL12,958.8443979619017,OUT018
FDD52,1654.8321881410354,OUT017
FDO15,1225.625126558831,OUT013
NCN29,1094.180748826004,OUT027
FDW36,1650.3800530342269,OUT013
FDB21,3851.3045911913614,OUT046
FDZ28,2033.7146097959585,OUT013
FDY10,1900.4606319870031,OUT035
DRG39,854.9034658773776,OUT017
FDN28,1646.5163015661178,OUT013
FDV15,1647.5658376593278,OUT035
DRI13,3718.9260964681,OUT035
FDH20,1534.04008101685,OUT046
FDY51,3575.5466230783854,OUT013
FDE16,3546.810269105287,OUT013
FDX40,593.8727016260718,OUT018
FDC48,1305.6255875053776,OUT018
FDS14,2464.645436944348,OUT046
FDX56,3666.6171905466695,OUT017
FDI10,2872.908266712471,OUT046
FDI14,2076.067341645118,OUT013
DRM48,689.7401230244402,OUT013
NCH07,4233.409924341823,OUT027
FDY26,3627.198826680776,OUT013
FDD02,2945.493234840751,OUT027
FDM12,3101.515678581484,OUT046
DRF01,365.52256813162154,OUT010
FDV36,2088.2927060412726,OUT046
DRI59,3715.6381946797133,OUT013
FDV03,2450.54057659678,OUT018
FDO39,3105.6963339404006,OUT017
NCB07,2916.7862084262197,OUT018
FDH38,2937.9765305313485,OUT027
FDZ13,761.9427197477963,OUT035
NCZ30,2067.392235427543,OUT046
NCA06,598.9169063818848,OUT035
FDB04,1363.862280165355,OUT049
FDN50,1466.834257749637,OUT013
NCG06,3980.860330007043,OUT049
NCY17,659.3343054994691,OUT018
FDC23,2937.6635255860006,OUT046
FDK33,3627.3955699451267,OUT049
FDR03,3596.938105987004,OUT049
FDZ07,1053.6888817331808,OUT045
FDO38,1361.7970605008645,OUT013
FDS59,1654.1039909868132,OUT046
DRM11,572.7247607037827,OUT019
FDX52,5725.2963114197755,OUT027
DRJ35,937.791899979458,OUT018
NCP53,3945.3939502714607,OUT046
FDW15,365.847024791185,OUT019
DRI47,2482.376270742517,OUT045
DRZ11,1990.303675354258,OUT035
FDS02,3066.992079653911,OUT013
DRD49,3531.3810312316145,OUT018
FDW38,840.1625151871738,OUT049
FDR21,423.004270174096,OUT019
FDE40,1202.0092403960348,OUT013
FDI02,1718.6926821981758,OUT045
FDQ04,624.6830695939807,OUT045
FDY14,4225.627047497493,OUT017
NCT54,1542.6480124564316,OUT046
DRD25,1737.4843403861464,OUT017
DRE01,3810.8808842871617,OUT045
FDJ12,566.1530558027058,OUT010
NCZ05,1643.6415661846816,OUT049
DRB25,258.18538533768606,OUT019
NCC31,2547.1240850132954,OUT045
FDM16,1184.176772311674,OUT045
DRG11,1643.7059418722338,OUT049
FDV24,4059.7278390742576,OUT027
FDV43,678.4270860595065,OUT046
FDG05,2405.951581921944,OUT018
FDV23,270.83028434025044,OUT010
FDI58,1435.7419746104015,OUT018
FDQ11,4204.872687009074,OUT017
FDC05,5833.036068139941,OUT027
FDF40,3947.788744540728,OUT013
FDU02,3490.46925754673,OUT018
FDT32,3027.749080780715,OUT013
NCF06,4044.286571058094,OUT017
FDT46,835.8762892786945,OUT013
FDR58,223.935493159016,OUT010
FDY04,2597.9946344470713,OUT046
FDT58,2706.265363590949,OUT045
FDE46,2502.6862884054885,OUT049
DRH11,866.5133093474266,OUT017
DRI51,2846.2150518654294,OUT046
FDC35,3413.9682847221366,OUT017
FDP45,3994.0956508431505,OUT035
FDC45,2803.3466034232024,OUT017
FDU01,3022.632264823355,OUT045
FDJ53,270.1927268549513,OUT010
FDJ46,2874.4498909350127,OUT017
FDX07,3029.076941931646,OUT013
NCI30,3849.9054055563975,OUT049
FDE47,2992.3424126867994,OUT027
FDV48,1288.6938374218748,OUT045
FDN16,246.77435420782257,OUT019
FDM52,2457.506194640588,OUT013
FDA32,5859.941507890135,OUT027
FDH05,3801.197579333665,OUT017
FDW25,201.96579217855205,OUT010
FDQ09,1911.1593126100533,OUT046
NCM17,130.3991618939173,OUT010
DRM59,2468.5235986554576,OUT046
FDV47,2347.811501876527,OUT027
DRE15,1139.033519459337,OUT035
FDS25,250.392730805782,OUT010
NCZ05,1632.649870318839,OUT018
NCV05,369.68641145711086,OUT019
DRM37,3110.2305833374476,OUT046
FDV58,5723.927367797339,OUT027
FDN22,5859.941507890135,OUT027
NCO06,625.986611338037,OUT049
FDT56,131.45233819333797,OUT019
FDM02,1425.2874266412898,OUT013
FDA09,3070.525255704852,OUT046
NCC06,2055.1916253073787,OUT035
NCL54,2869.3175370574954,OUT049
NCB55,902.2341873797008,OUT017
FDB12,1646.8805625929178,OUT017
NCA54,2962.4482060480736,OUT049
NCS38,1915.3868237516656,OUT049
FDC02,4205.614439797911,OUT049
FDK44,417.20625412132244,OUT019
FDE16,3645.9441027806224,OUT035
NCS05,2076.3146508439145,OUT035
FDZ59,2695.835842501864,OUT045
FDI20,3714.252532319405,OUT017
FDQ14,2461.7775233328957,OUT046
FDF53,3008.075625437162,OUT017
FDW25,1356.6285634948665,OUT017
NCQ43,251.0514810091224,OUT010
FDX52,3081.691806146909,OUT013
FDE28,3782.2406626732545,OUT045
FDN15,2084.3610467671074,OUT017
FDO28,1949.9647875426717,OUT017
FDQ33,2523.068349104531,OUT045
FDM22,130.3991618939173,OUT010
FDJ03,757.8074466761831,OUT017
FDI16,884.2926422166138,OUT045
FDI09,5858.572564267698,OUT027
FDX55,3619.1790282332395,OUT013
FDS23,3001.2899303734057,OUT027
DRC12,3031.472642641716,OUT045
FDH41,3662.2110962556685,OUT049
FDN01,2845.752962517356,OUT013
FDV55,2483.54331656463,OUT045
NCJ19,1016.7127332034131,OUT013
NCY29,130.3991618939173,OUT010
FDP03,1948.2901896024212,OUT018
FDZ52,1714.19726766185,OUT045
FDH31,240.40761675655648,OUT010
FDQ19,3669.0547304855786,OUT018
FDS15,1649.305891112765,OUT035
FDN32,3076.332896436485,OUT017
FDH32,1547.3482972815111,OUT049
FDF33,1657.9318754708822,OUT017
FDJ22,3062.4905890459295,OUT046
FDG56,131.82805306540672,OUT010
FDC05,3094.348510469674,OUT046
FDK09,3650.2149934401177,OUT013
NCV29,2895.311394687707,OUT045
NCC43,572.7247607037827,OUT019
NCA42,2508.681906440302,OUT049
FDC10,1951.8540228802858,OUT046
FDC16,1426.1478438994397,OUT013
NCL17,2059.8643585560467,OUT013
FDA51,1884.0026113869358,OUT035
FDW01,2494.5149949117463,OUT017
NCF30,2011.5800540441926,OUT045
FDN49,704.6223597544002,OUT013
FDY20,1380.727480952197,OUT045
FDC15,2527.793210288142,OUT045
FDY24,891.6960738112913,OUT046
NCG43,1500.3112712787452,OUT017
FDA48,3625.7522739202295,OUT013
NCF55,594.2948165849518,OUT017
FDL38,1371.1862062037762,OUT049
NCQ29,3818.6029757034103,OUT018
FDC34,2564.5051803462065,OUT017
FDP36,1128.098963358866,OUT027
FDN50,228.54724965045807,OUT010
FDO23,1494.477753951098,OUT049
FDT56,1016.5121643342248,OUT013
FDT13,5128.6396731641225,OUT027
FDZ03,3097.9072623885836,OUT013
FDQ03,573.4991673344547,OUT010
FDU44,2598.3461864535857,OUT045
FDD03,3738.929621757922,OUT049
NCH30,1753.0098152461744,OUT013
FDS60,429.10693502604977,OUT010
FDG08,2856.2694967647835,OUT046
FDX38,756.2036455492874,OUT017
FDD22,1881.4915602350572,OUT017
FDW51,3530.910059926645,OUT013
FDL09,2774.492041108904,OUT017
FDZ60,1650.8064158265895,OUT045
NCH07,2576.7449191327178,OUT046
NCQ41,3085.9397557589573,OUT049
FDW04,2036.473898114508,OUT049
FDI08,5858.572564267698,OUT027
FDR19,365.717428761321,OUT019
FDV13,1353.9275614833311,OUT046
FDB52,4173.555184938094,OUT017
FDZ48,2928.408141108738,OUT027
NCO14,772.0785044258641,OUT049
FDZ50,3113.8431282421516,OUT013
FDN27,277.2214199031505,OUT019
FDQ60,2001.3170357822414,OUT013
FDR49,753.423406507719,OUT017
DRJ35,1386.9862950059521,OUT027
DRI49,1320.9093144085014,OUT017
FDB47,3660.3291249884037,OUT017
FDP37,274.73143733565644,OUT010
FDR26,2838.4407320243413,OUT049
FDY31,366.1609131691477,OUT019
FDC11,1375.3851963637162,OUT045
DRP47,4115.28331847287,OUT035
NCY54,2761.0233317536404,OUT018
FDR27,2064.4368622684115,OUT046
FDQ21,278.114147241982,OUT019
NCQ29,4091.335780232244,OUT035
FDJ02,2504.546718532469,OUT046
FDE21,1888.007133194323,OUT018
FDM39,2877.3201545290726,OUT046
FDZ01,1639.8756236194727,OUT017
NCB19,1362.0214548165334,OUT018
FDU03,3044.728844879508,OUT046
FDP27,3125.6575911739874,OUT049
DRF01,2470.6227944662573,OUT045
FDM03,1648.2786952380104,OUT049
FDV01,2515.949426505404,OUT046
FDS16,2509.6835198171766,OUT046
FDO45,1378.4084932526212,OUT035
NCX06,3046.185315773604,OUT035
FDP13,646.9489114861268,OUT046
NCR38,3655.355154177427,OUT018
FDA01,1016.2752400399149,OUT013
FDT26,1901.626226970781,OUT017
FDD44,5858.572564267698,OUT027
FDB26,1008.385984283085,OUT013
FDP45,572.4345897233993,OUT019
NCP55,949.9824488770284,OUT046
FDT23,1290.2938576815511,OUT017
FDO51,627.0494077557233,OUT045
FDA44,948.9738106310864,OUT046
NCJ31,3538.265526544191,OUT018
FDX37,1565.66852428178,OUT045
NCD18,3783.642589498552,OUT049
FDN40,4091.5240292572594,OUT027
FDL33,3100.6297117826084,OUT017
DRF48,3127.4166130060794,OUT035
FDW08,1646.563967533254,OUT035
FDX39,3412.5687341310263,OUT018
FDB38,2615.3703351475033,OUT049
FDY46,2966.571770815922,OUT018
NCB06,2566.78144445915,OUT049
FDA34,2917.4379437657285,OUT035
FDA35,1991.357211602244,OUT045
FDQ07,3711.085296348647,OUT035
FDU32,2033.9669616761516,OUT045
FDU26,2015.008983092367,OUT013
FDU13,365.75504665895335,OUT010
FDO09,4008.992944850717,OUT035
FDW03,248.12265769713477,OUT019
FDB38,2555.394970492962,OUT013
FDL26,369.239055465064,OUT010
NCN43,2043.0245444769268,OUT045
FDH08,3880.3581775552384,OUT045
NCC31,377.68731862655153,OUT019
FDH14,2044.0438909031516,OUT035
FDL40,1548.6860678286803,OUT017
FDD20,2043.2182359657963,OUT035
NCV53,3978.6818241772057,OUT035
FDD16,1120.2459749857467,OUT045
FDP24,1988.1685720763526,OUT035
FDQ25,2872.35926313614,OUT045
FDM38,837.7706516286348,OUT035
NCT18,425.0105748333237,OUT010
FDM34,2055.7252709390896,OUT049
DRH37,386.01340987394286,OUT010
NCE07,2207.6964088155964,OUT013
FDG12,1992.4525653575834,OUT013
FDB59,559.3824890501128,OUT010
FDS10,2853.745756647804,OUT018
FDN21,382.58344208882176,OUT010
FDM02,1372.7871234054269,OUT045
FDO44,1796.7071662476899,OUT049
NCN17,1646.0040066697459,OUT017
FDH16,1433.1228602937058,OUT018
FDL44,2611.350279740031,OUT046
FDY47,2004.944758159375,OUT017
DRI39,950.837650113338,OUT046
NCX54,1633.3081684246556,OUT018
FDE59,634.1372847082841,OUT046
FDO46,3088.0573047317066,OUT045
DRE13,1374.4969732280435,OUT046
FDW14,1421.0076276421182,OUT013
FDF35,1652.929611298522,OUT046
FDO50,229.3876944839158,OUT019
DRF49,1889.9901506572562,OUT017
FDT60,2030.8992236921626,OUT049
FDP38,762.8388424555587,OUT045
FDA31,4401.090077477779,OUT027
FDY52,131.82805306540672,OUT010
FDD03,5858.572564267698,OUT027
FDN52,1359.8893398549862,OUT018
FDU20,270.12510925273693,OUT010
FDD22,1709.0014103364826,OUT035
NCB55,130.90796299497288,OUT019
FDN27,1950.3133855143908,OUT045
FDD16,1353.622362989741,OUT013
FDW48,1284.4520431601125,OUT046
DRN35,609.1839098702458,OUT045
FDX25,3061.1842384298816,OUT049
DRD49,3738.3373334261946,OUT049
FDE21,275.26905445500483,OUT019
FDN44,2623.2451160573605,OUT035
DRC01,776.9048211784033,OUT049
NCK30,3971.2029836686306,OUT046
FDU39,1016.7510863326996,OUT013
FDB49,1562.327025257275,OUT013
FDS12,2001.2770887062718,OUT045
FDR57,2450.904786631178,OUT018
FDX22,5858.891738281576,OUT027
FDC60,1423.6911950017236,OUT013
NCE42,3781.5253156738822,OUT049
NCK42,3636.851742684228,OUT049
DRE01,3799.664921246712,OUT017
FDE57,2032.9207924200343,OUT018
DRK59,572.200594830386,OUT019
FDB10,5858.572564267698,OUT027
FDQ25,2877.9029088556194,OUT046
FDY26,3729.785955600886,OUT017
FDG28,3929.0506435329116,OUT049
FDM14,1652.6482155893007,OUT049
NCH29,1558.7108826047624,OUT049
FDD48,1936.91160131102,OUT049
FDC17,3709.1563343295857,OUT045
DRH49,2340.4144894909036,OUT027
FDN44,2530.7821577691316,OUT018
FDC29,1919.7668966181352,OUT045
DRK01,235.54116599568326,OUT019
FDD48,1902.3246294966957,OUT017
FDB59,3043.3622647239213,OUT013
FDY45,572.7410065680447,OUT010
FDX60,1268.4593919604229,OUT035
FDT09,276.7762812452412,OUT010
DRB24,2392.473959257293,OUT018
FDL13,3901.7103109339896,OUT035
FDN16,1648.0040134322003,OUT035
FDK57,2006.2856252335598,OUT013
FDO22,2059.569954715774,OUT027
FDC57,510.35023797419495,OUT010
FDZ13,1094.507534061168,OUT027
FDW27,2431.9928050832705,OUT013
FDX10,626.2546880922107,OUT049
FDY08,1997.8171458660586,OUT018
FDA49,1344.8721178790843,OUT017
FDC32,1488.3042055974927,OUT018
FDO04,882.191335287293,OUT035
NCZ54,2539.3865199511056,OUT013
FDY40,763.0665730626441,OUT045
FDW36,1652.045263329116,OUT045
FDE11,3111.9302677101737,OUT017
DRE37,3102.499091580059,OUT045
NCK19,3100.3473389084356,OUT017
FDT19,2868.2533570043393,OUT035
FDE56,989.9774424088836,OUT045
FDZ57,275.42800132501765,OUT010
FDB35,1454.0915900138132,OUT035
FDF09,130.3991618939173,OUT010
FDO34,2798.78278008088,OUT046
FDA55,3784.311967190611,OUT046
NCM18,998.0283283032803,OUT035
FDJ20,277.41758325262066,OUT019
DRQ35,281.69196719767984,OUT019
FDG02,3083.255797041545,OUT013
NCU29,2375.922040323043,OUT018
FDL27,1402.7892564690937,OUT027
NCA54,2961.1195929126106,OUT035
FDJ32,1025.104488540936,OUT035
FDB21,572.5022288243241,OUT019
FDR46,2531.752257401453,OUT035
FDZ32,1648.302737234997,OUT046
DRF36,3100.677692032932,OUT017
NCU54,3617.0349683134646,OUT017
NCI31,594.0267398307782,OUT017
DRA59,3145.9989674979442,OUT035
NCC55,609.7300148123144,OUT045
FDE44,764.7095740053684,OUT018
NCN26,1874.9340279104592,OUT018
FDC11,1355.5754012552745,OUT049
FDV24,2463.7028970183155,OUT035
FDR40,171.67748569734576,OUT019
NCQ17,2527.5133450626404,OUT049
FDC46,3097.210033152142,OUT045
NCM18,1123.9492379884475,OUT046
FDK16,1543.687865845398,OUT046
FDI28,1279.9099138376678,OUT017
FDS11,3524.717219386586,OUT018
DRD13,1098.5253741220688,OUT046
FDL36,1371.7125385070362,OUT035
FDI27,820.376155295993,OUT013
FDJ53,276.598441007952,OUT019
FDS44,3982.600077113609,OUT045
FDE28,3754.823574326762,OUT046
FDQ33,2435.614978671624,OUT018
FDB37,3964.1147414131283,OUT017
FDQ31,1360.026527769521,OUT045
NCQ05,2479.9783585138434,OUT046
FDE10,2036.339240897778,OUT013
FDF38,610.0136281193325,OUT017
FDE50,491.90618169688724,OUT019
DRG37,369.64128936168163,OUT010
NCH06,3844.3529115073197,OUT049
FDY14,4236.567547674172,OUT045
FDO27,1521.3305942546929,OUT017
FDQ19,3934.7414413988186,OUT049
FDZ26,572.7362237173375,OUT019
FDN51,4043.0117965889644,OUT013
FDK20,2044.4408097349071,OUT035
FDD40,2927.8507610120246,OUT018
DRI25,918.274891361374,OUT018
FDH56,1895.7041091799636,OUT017
FDI36,5796.9621146924255,OUT027
DRH11,895.9504400376791,OUT018
NCV18,1340.1278765650914,OUT017
DRI01,2887.278221217472,OUT049
DRE48,3138.9743311683337,OUT049
FDS51,972.7742103030579,OUT035
FDM38,760.7076278123037,OUT017
FDB60,5725.2963114197755,OUT027
FDY58,3866.728084139737,OUT035
FDY22,2194.59364199791,OUT045
FDF11,5859.941507890135,OUT027
FDZ51,1544.6130505282388,OUT035
FDQ45,3115.9468625381705,OUT017
FDF17,3081.920258655942,OUT035
NCF31,4070.6652248551372,OUT027
FDA37,2011.0947891971105,OUT013
FDO51,657.8327131627047,OUT046
FDF34,3070.5348854646722,OUT013
FDD57,1518.4467456750717,OUT018
FDO37,3848.9629116969695,OUT046
FDR49,778.1576112420374,OUT049
FDS39,2127.6250464801365,OUT049
FDI48,1190.0062150140175,OUT027
DRM35,2977.9471266990217,OUT049
FDV57,3095.9231821094154,OUT035
FDZ55,2530.8745342732655,OUT013
FDI28,1266.978645387588,OUT035
FDS21,1053.7231420584988,OUT045
FDT34,1650.0767329713563,OUT013
DRI25,887.2593352204196,OUT035
FDT47,228.75736860085405,OUT010
DRH39,1148.2253570836945,OUT045
NCD54,2505.501817676891,OUT045
FDU16,2492.596279780248,OUT027
NCW29,2044.191505462478,OUT045
FDV25,5859.941507890135,OUT027
FDM56,1656.415148820877,OUT035
FDZ04,1402.3812701002032,OUT027
FDG59,130.3991618939173,OUT019
FDI56,1381.442923080032,OUT045
FDS33,1372.2103857892087,OUT035
FDC23,2891.105331355164,OUT049
FDT11,3138.9057660447293,OUT049
FDG17,3993.040570853019,OUT045
FDZ44,1907.4766448832656,OUT045
FDJ52,2518.1235530837184,OUT013
DRI23,2575.8878275235465,OUT046
DRE15,158.2455089207228,OUT010
NCF07,1639.4264591059507,OUT013
NCR29,883.5937377093251,OUT049
FDE44,130.3991618939173,OUT019
FDT23,1301.2390355165837,OUT035
NCG06,4046.724938839085,OUT017
NCU41,507.3030121996819,OUT010
FDH46,1648.9278655287244,OUT017
FDV31,2871.0231300257497,OUT013
NCT41,4089.9632824362743,OUT027
FDE22,4239.267355937477,OUT027
FDC26,1656.361368768908,OUT045
DRF51,593.6866081011144,OUT017
NCY53,275.11677940284227,OUT019
FDY21,3087.494834206083,OUT017
FDL27,1200.8339063845833,OUT013
FDZ34,3136.5011077490585,OUT049
NCF43,362.03540001695416,OUT010
FDC21,1657.710898686388,OUT035
FDL26,2471.516619447388,OUT013
FDT25,270.1927268549513,OUT010
NCR30,1179.0706179137562,OUT046
DRL23,248.99557122093756,OUT019
NCR05,3093.456518012173,OUT049
NCE19,891.7342156556588,OUT018
FDY07,641.0484004364484,OUT035
FDB10,3866.9336674235,OUT017
FDP57,1645.0498317411787,OUT013
FDU48,283.2136215844435,OUT019
FDH48,1348.0507886427076,OUT035
FDO33,1900.5721793084526,OUT035
NCU29,2465.0189297910506,OUT045
FDW35,654.3550873016387,OUT046
FDH05,573.276635454996,OUT010
FDP26,1642.8875108795428,OUT049
DRG27,616.7997018934775,OUT035
FDQ33,2517.7355453849505,OUT046
FDH20,232.47643127912113,OUT010
FDV14,1378.1629904147755,OUT046
DRD01,930.4998107248166,OUT046
NCI17,1534.6778596155193,OUT049
FDF39,572.7524695815991,OUT010
FDX37,1622.1692451216188,OUT046
NCX17,3833.4682923779724,OUT035
FDN03,3958.341089769418,OUT013
NCS41,464.69767232850205,OUT010
FDH34,3120.1013796556426,OUT045
NCX53,2078.6664576434587,OUT018
FDY31,2454.9987749737875,OUT046
FDD20,2052.0129044497385,OUT017
FDE51,754.84999511108,OUT045
FDV27,1369.9224156151447,OUT046
FDF16,2473.064396439562,OUT035
FDZ02,1532.3274097719807,OUT049
NCK05,1048.9035588319007,OUT045
FDM12,5180.25531229876,OUT027
NCA05,2421.3088092946127,OUT018
FDX33,2561.0432937720707,OUT045
FDM25,2896.049642342275,OUT049
FDE41,1360.1669801649873,OUT018
FDW14,1370.0337592879905,OUT045
NCD30,1529.8462975331431,OUT046
FDB23,572.9750014610579,OUT010
FDF45,1016.845206221492,OUT046
FDW20,2048.78186291021,OUT017
FDF47,3682.1230582787307,OUT045
NCR05,560.1343974210314,OUT019
DRB01,3143.5398848555196,OUT046
FDE36,2513.7535263631207,OUT013
FDU56,3113.3303915537685,OUT049
FDB23,3726.4309020970536,OUT049
FDN48,1383.4685288747232,OUT049
FDS43,3081.9509089256567,OUT013
NCN05,3091.697863107728,OUT013
NCL53,2870.6336061312772,OUT049
FDL56,1360.7606676721903,OUT046
FDH17,1522.8483886612898,OUT018
FDP37,2040.5609510636023,OUT046
FDG09,495.367357192168,OUT019
FDA55,3796.1556555711322,OUT045
FDX31,3833.698135786198,OUT049
FDJ41,4230.699687807416,OUT045
DRC24,2537.9394014321742,OUT045
FDQ21,2044.927983288618,OUT035
NCT54,1472.2829731174227,OUT045
FDH08,3815.1382866034073,OUT049
FDY38,3524.645322500988,OUT018
DRM11,573.2651724414413,OUT010
FDG32,3638.745890873659,OUT049
NCH18,3876.9385293643504,OUT046
FDI20,3723.497887507416,OUT035
FDA33,2376.4502459456335,OUT018
